[2021-07-28 09:31:45] - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@288a4658'
[2021-07-28 09:31:45] - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'spring.jpa.hibernate-org.springframework.boot.autoconfigure.orm.jpa.HibernateProperties'
[2021-07-28 09:31:45] - Creating shared instance of singleton bean 'hikariPoolDataSourceMetadataProvider'
[2021-07-28 09:31:45] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration'
[2021-07-28 09:31:45] - Creating shared instance of singleton bean 'entityManagerFactoryBuilder'
[2021-07-28 09:31:45] - Creating shared instance of singleton bean 'jpaVendorAdapter'
[2021-07-28 09:31:45] - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[2021-07-28 09:31:45] - Autowiring by type from bean name 'entityManagerFactoryBuilder' via factory method to bean named 'jpaVendorAdapter'
[2021-07-28 09:31:45] - Autowiring by type from bean name 'entityManagerFactory' via factory method to bean named 'entityManagerFactoryBuilder'
[2021-07-28 09:31:45] - Building JPA container EntityManagerFactory for persistence unit 'default'
[2021-07-28 09:31:45] - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: jdk.internal.loader.ClassLoaders$AppClassLoader@251a69d7
	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/home/anuththara/Documents/hSenid/Practice/springboot/spring-uni-jpa/UserJPA-Springboot/target/test-classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.anu.springunijpa.entity.Course
		com.anu.springunijpa.entity.User
		com.anu.springunijpa.entity.UserCourse
		com.anu.springunijpa.entity.UserCourseKey]
	Mapping files names []
	Properties []
[2021-07-28 09:31:45] - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[2021-07-28 09:31:45] - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[2021-07-28 09:31:45] - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[2021-07-28 09:31:45] - HHH000412: Hibernate ORM core version 5.4.32.Final
[2021-07-28 09:31:45] - HHH000206: hibernate.properties not found
[2021-07-28 09:31:45] - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[2021-07-28 09:31:45] - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[2021-07-28 09:31:45] - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[2021-07-28 09:31:45] - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[2021-07-28 09:31:45] - Adding type registration boolean -> org.hibernate.type.BooleanType@4dc7cd1c
[2021-07-28 09:31:45] - Adding type registration boolean -> org.hibernate.type.BooleanType@4dc7cd1c
[2021-07-28 09:31:45] - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@4dc7cd1c
[2021-07-28 09:31:45] - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@75fd65c
[2021-07-28 09:31:45] - Adding type registration true_false -> org.hibernate.type.TrueFalseType@3b42121d
[2021-07-28 09:31:45] - Adding type registration yes_no -> org.hibernate.type.YesNoType@6ccac6f4
[2021-07-28 09:31:45] - Adding type registration byte -> org.hibernate.type.ByteType@5e5beb8a
[2021-07-28 09:31:45] - Adding type registration byte -> org.hibernate.type.ByteType@5e5beb8a
[2021-07-28 09:31:45] - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@5e5beb8a
[2021-07-28 09:31:45] - Adding type registration character -> org.hibernate.type.CharacterType@535b1ae6
[2021-07-28 09:31:45] - Adding type registration char -> org.hibernate.type.CharacterType@535b1ae6
[2021-07-28 09:31:45] - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@535b1ae6
[2021-07-28 09:31:45] - Adding type registration short -> org.hibernate.type.ShortType@62cba181
[2021-07-28 09:31:45] - Adding type registration short -> org.hibernate.type.ShortType@62cba181
[2021-07-28 09:31:45] - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@62cba181
[2021-07-28 09:31:45] - Adding type registration integer -> org.hibernate.type.IntegerType@4c1d59cd
[2021-07-28 09:31:45] - Adding type registration int -> org.hibernate.type.IntegerType@4c1d59cd
[2021-07-28 09:31:45] - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@4c1d59cd
[2021-07-28 09:31:45] - Adding type registration long -> org.hibernate.type.LongType@479ac2cb
[2021-07-28 09:31:45] - Adding type registration long -> org.hibernate.type.LongType@479ac2cb
[2021-07-28 09:31:45] - Adding type registration java.lang.Long -> org.hibernate.type.LongType@479ac2cb
[2021-07-28 09:31:45] - Adding type registration float -> org.hibernate.type.FloatType@7645f03e
[2021-07-28 09:31:45] - Adding type registration float -> org.hibernate.type.FloatType@7645f03e
[2021-07-28 09:31:45] - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@7645f03e
[2021-07-28 09:31:45] - Adding type registration double -> org.hibernate.type.DoubleType@20ead579
[2021-07-28 09:31:45] - Adding type registration double -> org.hibernate.type.DoubleType@20ead579
[2021-07-28 09:31:45] - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@20ead579
[2021-07-28 09:31:45] - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@16da1abc
[2021-07-28 09:31:45] - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@16da1abc
[2021-07-28 09:31:45] - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@61ae0d43
[2021-07-28 09:31:45] - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@61ae0d43
[2021-07-28 09:31:45] - Adding type registration string -> org.hibernate.type.StringType@1526f71
[2021-07-28 09:31:45] - Adding type registration java.lang.String -> org.hibernate.type.StringType@1526f71
[2021-07-28 09:31:45] - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@49fb0bbd
[2021-07-28 09:31:45] - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@48a2db72
[2021-07-28 09:31:45] - Adding type registration url -> org.hibernate.type.UrlType@252744a1
[2021-07-28 09:31:45] - Adding type registration java.net.URL -> org.hibernate.type.UrlType@252744a1
[2021-07-28 09:31:45] - Adding type registration Duration -> org.hibernate.type.DurationType@17fede14
[2021-07-28 09:31:45] - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@17fede14
[2021-07-28 09:31:45] - Adding type registration Instant -> org.hibernate.type.InstantType@54e43bfe
[2021-07-28 09:31:45] - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@54e43bfe
[2021-07-28 09:31:45] - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@2e43c38d
[2021-07-28 09:31:45] - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@2e43c38d
[2021-07-28 09:31:45] - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@51f18e31
