[2021-07-29 10:09:28] - Creating shared instance of singleton bean 'hikariPoolDataSourceMetadataProvider'
[2021-07-29 10:09:28] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration'
[2021-07-29 10:09:28] - Creating shared instance of singleton bean 'entityManagerFactoryBuilder'
[2021-07-29 10:09:28] - Creating shared instance of singleton bean 'jpaVendorAdapter'
[2021-07-29 10:09:28] - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[2021-07-29 10:09:28] - Autowiring by type from bean name 'entityManagerFactoryBuilder' via factory method to bean named 'jpaVendorAdapter'
[2021-07-29 10:09:28] - Autowiring by type from bean name 'entityManagerFactory' via factory method to bean named 'entityManagerFactoryBuilder'
[2021-07-29 10:09:28] - Building JPA container EntityManagerFactory for persistence unit 'default'
[2021-07-29 10:09:28] - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: TomcatEmbeddedWebappClassLoader
  context: ROOT
  delegate: true
----------> Parent Classloader:
jdk.internal.loader.ClassLoaders$AppClassLoader@251a69d7

	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/home/anuththara/Documents/hSenid/Practice/springboot/spring-uni-jpa/UserJPA-Springboot/target/classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.anu.springunijpa.entity.Course
		com.anu.springunijpa.entity.User
		com.anu.springunijpa.entity.UserCourse
		com.anu.springunijpa.entity.UserCourseKey]
	Mapping files names []
	Properties []
[2021-07-29 10:09:28] - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[2021-07-29 10:09:28] - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[2021-07-29 10:09:28] - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[2021-07-29 10:09:28] - HHH000412: Hibernate ORM core version 5.4.32.Final
[2021-07-29 10:09:28] - HHH000206: hibernate.properties not found
[2021-07-29 10:09:28] - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[2021-07-29 10:09:28] - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[2021-07-29 10:09:28] - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[2021-07-29 10:09:28] - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[2021-07-29 10:09:28] - Adding type registration boolean -> org.hibernate.type.BooleanType@7015ebef
[2021-07-29 10:09:28] - Adding type registration boolean -> org.hibernate.type.BooleanType@7015ebef
[2021-07-29 10:09:28] - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@7015ebef
[2021-07-29 10:09:28] - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@6b415f5f
[2021-07-29 10:09:28] - Adding type registration true_false -> org.hibernate.type.TrueFalseType@2e590b
[2021-07-29 10:09:28] - Adding type registration yes_no -> org.hibernate.type.YesNoType@2c18a3ea
[2021-07-29 10:09:28] - Adding type registration byte -> org.hibernate.type.ByteType@2bb62414
[2021-07-29 10:09:28] - Adding type registration byte -> org.hibernate.type.ByteType@2bb62414
[2021-07-29 10:09:28] - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@2bb62414
[2021-07-29 10:09:28] - Adding type registration character -> org.hibernate.type.CharacterType@1f4f0fcc
[2021-07-29 10:09:28] - Adding type registration char -> org.hibernate.type.CharacterType@1f4f0fcc
[2021-07-29 10:09:28] - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@1f4f0fcc
[2021-07-29 10:09:28] - Adding type registration short -> org.hibernate.type.ShortType@7aaad0
[2021-07-29 10:09:28] - Adding type registration short -> org.hibernate.type.ShortType@7aaad0
[2021-07-29 10:09:28] - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@7aaad0
[2021-07-29 10:09:28] - Adding type registration integer -> org.hibernate.type.IntegerType@3b7c58e7
[2021-07-29 10:09:28] - Adding type registration int -> org.hibernate.type.IntegerType@3b7c58e7
[2021-07-29 10:09:28] - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@3b7c58e7
[2021-07-29 10:09:28] - Adding type registration long -> org.hibernate.type.LongType@2a8f6e6
[2021-07-29 10:09:28] - Adding type registration long -> org.hibernate.type.LongType@2a8f6e6
[2021-07-29 10:09:28] - Adding type registration java.lang.Long -> org.hibernate.type.LongType@2a8f6e6
[2021-07-29 10:09:28] - Adding type registration float -> org.hibernate.type.FloatType@57e5396b
[2021-07-29 10:09:28] - Adding type registration float -> org.hibernate.type.FloatType@57e5396b
[2021-07-29 10:09:28] - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@57e5396b
[2021-07-29 10:09:28] - Adding type registration double -> org.hibernate.type.DoubleType@38fb50f8
[2021-07-29 10:09:28] - Adding type registration double -> org.hibernate.type.DoubleType@38fb50f8
[2021-07-29 10:09:28] - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@38fb50f8
[2021-07-29 10:09:28] - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@62ade015
[2021-07-29 10:09:28] - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@62ade015
[2021-07-29 10:09:28] - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@324b6a56
[2021-07-29 10:09:28] - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@324b6a56
[2021-07-29 10:09:28] - Adding type registration string -> org.hibernate.type.StringType@6ee5f485
[2021-07-29 10:09:28] - Adding type registration java.lang.String -> org.hibernate.type.StringType@6ee5f485
[2021-07-29 10:09:28] - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@36359723
[2021-07-29 10:09:28] - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@53eba4b8
[2021-07-29 10:09:28] - Adding type registration url -> org.hibernate.type.UrlType@1f10fec6
[2021-07-29 10:09:28] - Adding type registration java.net.URL -> org.hibernate.type.UrlType@1f10fec6
[2021-07-29 10:09:28] - Adding type registration Duration -> org.hibernate.type.DurationType@3daf03d8
[2021-07-29 10:09:28] - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@3daf03d8
[2021-07-29 10:09:28] - Adding type registration Instant -> org.hibernate.type.InstantType@5fed9976
[2021-07-29 10:09:28] - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@5fed9976
[2021-07-29 10:09:28] - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@3e26482
[2021-07-29 10:09:28] - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@3e26482
[2021-07-29 10:09:28] - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@7c5df615
[2021-07-29 10:09:28] - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@7c5df615
[2021-07-29 10:09:28] - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@715fa8c5
[2021-07-29 10:09:28] - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@715fa8c5
[2021-07-29 10:09:28] - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@6a3fbcb1
[2021-07-29 10:09:28] - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@6a3fbcb1
[2021-07-29 10:09:28] - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@1310fcb0
[2021-07-29 10:09:28] - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@1310fcb0
[2021-07-29 10:09:28] - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@415795f3
[2021-07-29 10:09:28] - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@415795f3
[2021-07-29 10:09:28] - Adding type registration date -> org.hibernate.type.DateType@29f3c438
[2021-07-29 10:09:28] - Adding type registration java.sql.Date -> org.hibernate.type.DateType@29f3c438
[2021-07-29 10:09:28] - Adding type registration time -> org.hibernate.type.TimeType@643ba1ed
[2021-07-29 10:09:28] - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@643ba1ed
[2021-07-29 10:09:28] - Adding type registration timestamp -> org.hibernate.type.TimestampType@7a83ccd2
[2021-07-29 10:09:28] - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@7a83ccd2
[2021-07-29 10:09:28] - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@7a83ccd2
[2021-07-29 10:09:28] - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@5e1a986c
[2021-07-29 10:09:28] - Adding type registration calendar -> org.hibernate.type.CalendarType@43d65a81
[2021-07-29 10:09:28] - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@43d65a81
[2021-07-29 10:09:28] - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@43d65a81
[2021-07-29 10:09:28] - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@51cab489
[2021-07-29 10:09:28] - Adding type registration calendar_time -> org.hibernate.type.CalendarTimeType@626e0c86
[2021-07-29 10:09:28] - Adding type registration locale -> org.hibernate.type.LocaleType@4aebee4b
[2021-07-29 10:09:28] - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@4aebee4b
[2021-07-29 10:09:28] - Adding type registration currency -> org.hibernate.type.CurrencyType@1f536481
[2021-07-29 10:09:28] - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@1f536481
[2021-07-29 10:09:28] - Adding type registration timezone -> org.hibernate.type.TimeZoneType@634ca3e7
[2021-07-29 10:09:28] - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@634ca3e7
[2021-07-29 10:09:28] - Adding type registration class -> org.hibernate.type.ClassType@6274f21c
[2021-07-29 10:09:28] - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@6274f21c
[2021-07-29 10:09:28] - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@7889b4b9
[2021-07-29 10:09:28] - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@7889b4b9
[2021-07-29 10:09:28] - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@433ea2ac
[2021-07-29 10:09:28] - Adding type registration binary -> org.hibernate.type.BinaryType@73608eb0
[2021-07-29 10:09:28] - Adding type registration byte[] -> org.hibernate.type.BinaryType@73608eb0
[2021-07-29 10:09:28] - Adding type registration [B -> org.hibernate.type.BinaryType@73608eb0
[2021-07-29 10:09:28] - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@24876a7e
[2021-07-29 10:09:28] - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@24876a7e
[2021-07-29 10:09:28] - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@24876a7e
[2021-07-29 10:09:28] - Adding type registration row_version -> org.hibernate.type.RowVersionType@7fd4e815
[2021-07-29 10:09:28] - Adding type registration image -> org.hibernate.type.ImageType@14b31e37
[2021-07-29 10:09:28] - Adding type registration characters -> org.hibernate.type.CharArrayType@457a5b2d
[2021-07-29 10:09:28] - Adding type registration char[] -> org.hibernate.type.CharArrayType@457a5b2d
[2021-07-29 10:09:28] - Adding type registration [C -> org.hibernate.type.CharArrayType@457a5b2d
[2021-07-29 10:09:28] - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@126f8f24
[2021-07-29 10:09:28] - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@126f8f24
[2021-07-29 10:09:28] - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@126f8f24
[2021-07-29 10:09:28] - Adding type registration text -> org.hibernate.type.TextType@11c78080
[2021-07-29 10:09:28] - Adding type registration ntext -> org.hibernate.type.NTextType@6282b9f5
[2021-07-29 10:09:28] - Adding type registration blob -> org.hibernate.type.BlobType@67688110
[2021-07-29 10:09:28] - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@67688110
[2021-07-29 10:09:28] - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@42297bdf
[2021-07-29 10:09:28] - Adding type registration clob -> org.hibernate.type.ClobType@1f15e689
[2021-07-29 10:09:28] - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@1f15e689
[2021-07-29 10:09:28] - Adding type registration nclob -> org.hibernate.type.NClobType@5efe47fd
[2021-07-29 10:09:28] - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@5efe47fd
[2021-07-29 10:09:28] - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@14c99bf6
[2021-07-29 10:09:28] - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@7fe8c7db
[2021-07-29 10:09:28] - Adding type registration serializable -> org.hibernate.type.SerializableType@9fe720a
[2021-07-29 10:09:28] - Adding type registration object -> org.hibernate.type.ObjectType@60dc1a4e
[2021-07-29 10:09:28] - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@60dc1a4e
[2021-07-29 10:09:28] - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@38029686
[2021-07-29 10:09:28] - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@7d9c45ee
[2021-07-29 10:09:28] - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@31da0434
[2021-07-29 10:09:28] - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@6e24ce51
[2021-07-29 10:09:28] - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@423ed3b5
