[2021-07-28 09:38:59] - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@288a4658'
[2021-07-28 09:38:59] - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'spring.jpa.hibernate-org.springframework.boot.autoconfigure.orm.jpa.HibernateProperties'
[2021-07-28 09:38:59] - Creating shared instance of singleton bean 'hikariPoolDataSourceMetadataProvider'
[2021-07-28 09:38:59] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration'
[2021-07-28 09:38:59] - Creating shared instance of singleton bean 'entityManagerFactoryBuilder'
[2021-07-28 09:38:59] - Creating shared instance of singleton bean 'jpaVendorAdapter'
[2021-07-28 09:38:59] - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[2021-07-28 09:38:59] - Autowiring by type from bean name 'entityManagerFactoryBuilder' via factory method to bean named 'jpaVendorAdapter'
[2021-07-28 09:38:59] - Autowiring by type from bean name 'entityManagerFactory' via factory method to bean named 'entityManagerFactoryBuilder'
[2021-07-28 09:38:59] - Building JPA container EntityManagerFactory for persistence unit 'default'
[2021-07-28 09:38:59] - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: jdk.internal.loader.ClassLoaders$AppClassLoader@251a69d7
	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/home/anuththara/Documents/hSenid/Practice/springboot/spring-uni-jpa/UserJPA-Springboot/target/test-classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.anu.springunijpa.entity.Course
		com.anu.springunijpa.entity.User
		com.anu.springunijpa.entity.UserCourse
		com.anu.springunijpa.entity.UserCourseKey]
	Mapping files names []
	Properties []
[2021-07-28 09:38:59] - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[2021-07-28 09:38:59] - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[2021-07-28 09:38:59] - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[2021-07-28 09:38:59] - HHH000412: Hibernate ORM core version 5.4.32.Final
[2021-07-28 09:38:59] - HHH000206: hibernate.properties not found
[2021-07-28 09:38:59] - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[2021-07-28 09:39:00] - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[2021-07-28 09:39:00] - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[2021-07-28 09:39:00] - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[2021-07-28 09:39:00] - Adding type registration boolean -> org.hibernate.type.BooleanType@7a2ab862
[2021-07-28 09:39:00] - Adding type registration boolean -> org.hibernate.type.BooleanType@7a2ab862
[2021-07-28 09:39:00] - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@7a2ab862
[2021-07-28 09:39:00] - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@438c9aa7
[2021-07-28 09:39:00] - Adding type registration true_false -> org.hibernate.type.TrueFalseType@71b6172c
[2021-07-28 09:39:00] - Adding type registration yes_no -> org.hibernate.type.YesNoType@1f95881a
[2021-07-28 09:39:00] - Adding type registration byte -> org.hibernate.type.ByteType@54a2d96e
[2021-07-28 09:39:00] - Adding type registration byte -> org.hibernate.type.ByteType@54a2d96e
[2021-07-28 09:39:00] - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@54a2d96e
[2021-07-28 09:39:00] - Adding type registration character -> org.hibernate.type.CharacterType@661fe025
[2021-07-28 09:39:00] - Adding type registration char -> org.hibernate.type.CharacterType@661fe025
[2021-07-28 09:39:00] - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@661fe025
[2021-07-28 09:39:00] - Adding type registration short -> org.hibernate.type.ShortType@297c9a9b
[2021-07-28 09:39:00] - Adding type registration short -> org.hibernate.type.ShortType@297c9a9b
[2021-07-28 09:39:00] - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@297c9a9b
[2021-07-28 09:39:00] - Adding type registration integer -> org.hibernate.type.IntegerType@55b5cd2b
[2021-07-28 09:39:00] - Adding type registration int -> org.hibernate.type.IntegerType@55b5cd2b
[2021-07-28 09:39:00] - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@55b5cd2b
[2021-07-28 09:39:00] - Adding type registration long -> org.hibernate.type.LongType@7a6ea47d
[2021-07-28 09:39:00] - Adding type registration long -> org.hibernate.type.LongType@7a6ea47d
[2021-07-28 09:39:00] - Adding type registration java.lang.Long -> org.hibernate.type.LongType@7a6ea47d
[2021-07-28 09:39:00] - Adding type registration float -> org.hibernate.type.FloatType@65e22def
[2021-07-28 09:39:00] - Adding type registration float -> org.hibernate.type.FloatType@65e22def
[2021-07-28 09:39:00] - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@65e22def
[2021-07-28 09:39:00] - Adding type registration double -> org.hibernate.type.DoubleType@1c52552f
[2021-07-28 09:39:00] - Adding type registration double -> org.hibernate.type.DoubleType@1c52552f
[2021-07-28 09:39:00] - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@1c52552f
[2021-07-28 09:39:00] - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@287ae90c
[2021-07-28 09:39:00] - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@287ae90c
[2021-07-28 09:39:00] - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@9ab310b
[2021-07-28 09:39:00] - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@9ab310b
[2021-07-28 09:39:00] - Adding type registration string -> org.hibernate.type.StringType@51bddd98
[2021-07-28 09:39:00] - Adding type registration java.lang.String -> org.hibernate.type.StringType@51bddd98
[2021-07-28 09:39:00] - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@161dd92a
[2021-07-28 09:39:00] - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@68c9e023
[2021-07-28 09:39:00] - Adding type registration url -> org.hibernate.type.UrlType@86d6bf7
[2021-07-28 09:39:00] - Adding type registration java.net.URL -> org.hibernate.type.UrlType@86d6bf7
[2021-07-28 09:39:00] - Adding type registration Duration -> org.hibernate.type.DurationType@64387c17
[2021-07-28 09:39:00] - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@64387c17
[2021-07-28 09:39:00] - Adding type registration Instant -> org.hibernate.type.InstantType@2e62ead7
[2021-07-28 09:39:00] - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@2e62ead7
[2021-07-28 09:39:00] - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@24c8d8be
[2021-07-28 09:39:00] - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@24c8d8be
[2021-07-28 09:39:00] - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@2bbb44da
[2021-07-28 09:39:00] - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@2bbb44da
[2021-07-28 09:39:00] - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@4ef2ab73
[2021-07-28 09:39:00] - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@4ef2ab73
[2021-07-28 09:39:00] - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@5df63359
[2021-07-28 09:39:00] - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@5df63359
[2021-07-28 09:39:00] - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@3fc7c734
[2021-07-28 09:39:00] - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@3fc7c734
[2021-07-28 09:39:00] - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@583fb274
[2021-07-28 09:39:00] - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@583fb274
[2021-07-28 09:39:00] - Adding type registration date -> org.hibernate.type.DateType@79d3473e
[2021-07-28 09:39:00] - Adding type registration java.sql.Date -> org.hibernate.type.DateType@79d3473e
[2021-07-28 09:39:00] - Adding type registration time -> org.hibernate.type.TimeType@6f5bd362
[2021-07-28 09:39:00] - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@6f5bd362
[2021-07-28 09:39:00] - Adding type registration timestamp -> org.hibernate.type.TimestampType@7f323b3a
[2021-07-28 09:39:00] - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@7f323b3a
[2021-07-28 09:39:00] - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@7f323b3a
[2021-07-28 09:39:00] - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@2c829dbc
[2021-07-28 09:39:00] - Adding type registration calendar -> org.hibernate.type.CalendarType@217c23ce
[2021-07-28 09:39:00] - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@217c23ce
[2021-07-28 09:39:00] - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@217c23ce
[2021-07-28 09:39:00] - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@5fcd1c5f
[2021-07-28 09:39:00] - Adding type registration calendar_time -> org.hibernate.type.CalendarTimeType@e829999
[2021-07-28 09:39:00] - Adding type registration locale -> org.hibernate.type.LocaleType@49f3ff41
[2021-07-28 09:39:00] - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@49f3ff41
[2021-07-28 09:39:00] - Adding type registration currency -> org.hibernate.type.CurrencyType@14c141c0
[2021-07-28 09:39:00] - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@14c141c0
[2021-07-28 09:39:00] - Adding type registration timezone -> org.hibernate.type.TimeZoneType@28e0e464
[2021-07-28 09:39:00] - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@28e0e464
[2021-07-28 09:39:00] - Adding type registration class -> org.hibernate.type.ClassType@3b2e5c0d
[2021-07-28 09:39:00] - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@3b2e5c0d
[2021-07-28 09:39:00] - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@8bd076a
[2021-07-28 09:39:00] - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@8bd076a
[2021-07-28 09:39:00] - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@66522ead
[2021-07-28 09:39:00] - Adding type registration binary -> org.hibernate.type.BinaryType@3728a578
[2021-07-28 09:39:00] - Adding type registration byte[] -> org.hibernate.type.BinaryType@3728a578
[2021-07-28 09:39:00] - Adding type registration [B -> org.hibernate.type.BinaryType@3728a578
[2021-07-28 09:39:00] - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@d88f893
[2021-07-28 09:39:00] - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@d88f893
[2021-07-28 09:39:00] - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@d88f893
[2021-07-28 09:39:00] - Adding type registration row_version -> org.hibernate.type.RowVersionType@554188ac
[2021-07-28 09:39:00] - Adding type registration image -> org.hibernate.type.ImageType@7f353a0f
[2021-07-28 09:39:00] - Adding type registration characters -> org.hibernate.type.CharArrayType@420cd102
[2021-07-28 09:39:00] - Adding type registration char[] -> org.hibernate.type.CharArrayType@420cd102
[2021-07-28 09:39:00] - Adding type registration [C -> org.hibernate.type.CharArrayType@420cd102
[2021-07-28 09:39:00] - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@511f5b1d
[2021-07-28 09:39:00] - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@511f5b1d
[2021-07-28 09:39:00] - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@511f5b1d
[2021-07-28 09:39:00] - Adding type registration text -> org.hibernate.type.TextType@67eec8e1
[2021-07-28 09:39:00] - Adding type registration ntext -> org.hibernate.type.NTextType@33e434c8
[2021-07-28 09:39:00] - Adding type registration blob -> org.hibernate.type.BlobType@63f6bed1
[2021-07-28 09:39:00] - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@63f6bed1
[2021-07-28 09:39:00] - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@7f287b98
[2021-07-28 09:39:00] - Adding type registration clob -> org.hibernate.type.ClobType@1b90fee4
[2021-07-28 09:39:00] - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@1b90fee4
[2021-07-28 09:39:00] - Adding type registration nclob -> org.hibernate.type.NClobType@47248a48
[2021-07-28 09:39:00] - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@47248a48
[2021-07-28 09:39:00] - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@1dcedc93
[2021-07-28 09:39:00] - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@2cca611f
[2021-07-28 09:39:00] - Adding type registration serializable -> org.hibernate.type.SerializableType@25be445f
[2021-07-28 09:39:00] - Adding type registration object -> org.hibernate.type.ObjectType@7944b8b4
[2021-07-28 09:39:00] - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@7944b8b4
[2021-07-28 09:39:00] - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@3a36cd5
[2021-07-28 09:39:00] - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@53f0d09c
[2021-07-28 09:39:00] - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@47acd13b
