[2021-07-29 12:05:18] - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'spring.jpa.hibernate-org.springframework.boot.autoconfigure.orm.jpa.HibernateProperties'
[2021-07-29 12:05:18] - Creating shared instance of singleton bean 'hikariPoolDataSourceMetadataProvider'
[2021-07-29 12:05:18] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration'
[2021-07-29 12:05:18] - Creating shared instance of singleton bean 'entityManagerFactoryBuilder'
[2021-07-29 12:05:18] - Creating shared instance of singleton bean 'jpaVendorAdapter'
[2021-07-29 12:05:18] - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[2021-07-29 12:05:18] - Autowiring by type from bean name 'entityManagerFactoryBuilder' via factory method to bean named 'jpaVendorAdapter'
[2021-07-29 12:05:18] - Autowiring by type from bean name 'entityManagerFactory' via factory method to bean named 'entityManagerFactoryBuilder'
[2021-07-29 12:05:18] - Building JPA container EntityManagerFactory for persistence unit 'default'
[2021-07-29 12:05:18] - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: TomcatEmbeddedWebappClassLoader
  context: ROOT
  delegate: true
----------> Parent Classloader:
jdk.internal.loader.ClassLoaders$AppClassLoader@251a69d7

	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/home/anuththara/Documents/hSenid/Practice/springboot/spring-uni-jpa/UserJPA-Springboot/target/classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.anu.springunijpa.entity.Course
		com.anu.springunijpa.entity.User
		com.anu.springunijpa.entity.UserCourse
		com.anu.springunijpa.entity.UserCourseKey]
	Mapping files names []
	Properties []
[2021-07-29 12:05:18] - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[2021-07-29 12:05:18] - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[2021-07-29 12:05:18] - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[2021-07-29 12:05:19] - HHH000412: Hibernate ORM core version 5.4.32.Final
[2021-07-29 12:05:19] - HHH000206: hibernate.properties not found
[2021-07-29 12:05:19] - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[2021-07-29 12:05:19] - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[2021-07-29 12:05:19] - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[2021-07-29 12:05:19] - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[2021-07-29 12:05:19] - Adding type registration boolean -> org.hibernate.type.BooleanType@7243145f
[2021-07-29 12:05:19] - Adding type registration boolean -> org.hibernate.type.BooleanType@7243145f
[2021-07-29 12:05:19] - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@7243145f
[2021-07-29 12:05:19] - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@413d2cd1
[2021-07-29 12:05:19] - Adding type registration true_false -> org.hibernate.type.TrueFalseType@30bbcf91
[2021-07-29 12:05:19] - Adding type registration yes_no -> org.hibernate.type.YesNoType@28e8888d
[2021-07-29 12:05:19] - Adding type registration byte -> org.hibernate.type.ByteType@5729b410
[2021-07-29 12:05:19] - Adding type registration byte -> org.hibernate.type.ByteType@5729b410
[2021-07-29 12:05:19] - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@5729b410
[2021-07-29 12:05:19] - Adding type registration character -> org.hibernate.type.CharacterType@38588dea
[2021-07-29 12:05:19] - Adding type registration char -> org.hibernate.type.CharacterType@38588dea
[2021-07-29 12:05:19] - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@38588dea
[2021-07-29 12:05:19] - Adding type registration short -> org.hibernate.type.ShortType@3c9ef6e9
[2021-07-29 12:05:19] - Adding type registration short -> org.hibernate.type.ShortType@3c9ef6e9
[2021-07-29 12:05:19] - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@3c9ef6e9
[2021-07-29 12:05:19] - Adding type registration integer -> org.hibernate.type.IntegerType@5c18d6d4
[2021-07-29 12:05:19] - Adding type registration int -> org.hibernate.type.IntegerType@5c18d6d4
[2021-07-29 12:05:19] - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@5c18d6d4
[2021-07-29 12:05:19] - Adding type registration long -> org.hibernate.type.LongType@631c6d11
[2021-07-29 12:05:19] - Adding type registration long -> org.hibernate.type.LongType@631c6d11
[2021-07-29 12:05:19] - Adding type registration java.lang.Long -> org.hibernate.type.LongType@631c6d11
[2021-07-29 12:05:19] - Adding type registration float -> org.hibernate.type.FloatType@738a5848
[2021-07-29 12:05:19] - Adding type registration float -> org.hibernate.type.FloatType@738a5848
[2021-07-29 12:05:19] - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@738a5848
[2021-07-29 12:05:19] - Adding type registration double -> org.hibernate.type.DoubleType@ccd341d
[2021-07-29 12:05:19] - Adding type registration double -> org.hibernate.type.DoubleType@ccd341d
[2021-07-29 12:05:19] - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@ccd341d
[2021-07-29 12:05:19] - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@1ab14636
[2021-07-29 12:05:19] - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@1ab14636
[2021-07-29 12:05:19] - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@61608e1a
[2021-07-29 12:05:19] - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@61608e1a
[2021-07-29 12:05:19] - Adding type registration string -> org.hibernate.type.StringType@6401188a
[2021-07-29 12:05:19] - Adding type registration java.lang.String -> org.hibernate.type.StringType@6401188a
[2021-07-29 12:05:19] - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@510689af
[2021-07-29 12:05:19] - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@521441d5
[2021-07-29 12:05:19] - Adding type registration url -> org.hibernate.type.UrlType@1961d75a
[2021-07-29 12:05:19] - Adding type registration java.net.URL -> org.hibernate.type.UrlType@1961d75a
[2021-07-29 12:05:19] - Adding type registration Duration -> org.hibernate.type.DurationType@5f08fe00
[2021-07-29 12:05:19] - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@5f08fe00
[2021-07-29 12:05:19] - Adding type registration Instant -> org.hibernate.type.InstantType@7f0a133d
[2021-07-29 12:05:19] - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@7f0a133d
[2021-07-29 12:05:19] - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@7fd99443
[2021-07-29 12:05:19] - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@7fd99443
[2021-07-29 12:05:19] - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@68a305eb
[2021-07-29 12:05:19] - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@68a305eb
[2021-07-29 12:05:19] - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@27976390
[2021-07-29 12:05:19] - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@27976390
[2021-07-29 12:05:19] - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@42679fc2
[2021-07-29 12:05:19] - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@42679fc2
[2021-07-29 12:05:19] - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@40717ed
[2021-07-29 12:05:19] - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@40717ed
[2021-07-29 12:05:19] - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@528c8c1
[2021-07-29 12:05:19] - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@528c8c1
[2021-07-29 12:05:19] - Adding type registration date -> org.hibernate.type.DateType@dbddbe3
[2021-07-29 12:05:19] - Adding type registration java.sql.Date -> org.hibernate.type.DateType@dbddbe3
[2021-07-29 12:05:19] - Adding type registration time -> org.hibernate.type.TimeType@4bf03fee
[2021-07-29 12:05:19] - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@4bf03fee
